pl_name,hostname,pl_rade,pl_masse,pl_orbper,pl_orbsmax,pl_eqt,pl_insol,st_teff,st_mass,st_rad,sy_snum,sy_pnum,discoverymethod,disc_year
"Kepler-1143 c","Kepler-1143",3.60000000,,210.63059100000,0.6477000000,234.00,0.5680,5053.00,0.810000,0.770000,1,2,"Transit",2016
"TOI-261.02","TOI-261",3.34822227,,13.03935862135,,1007.53,243.5261,5890.30,1.069000,1.313830,1,2,"Transit",2021
"TOI-2587 A b","TOI-2587 A",12.07207221,6.92865927260000e+01,5.45664000000,0.0635000000,1445.00,728.0000,5760.00,1.150000,1.726000,2,1,"Transit",2023
"Kepler-1154 b","Kepler-1154",2.34000000,,5.18561420000,0.0631000000,1314.00,652.9660,6327.00,1.260000,1.430000,1,2,"Transit",2016
"Kepler-60 b","Kepler-60",1.71000000,4.19000000000000e+00,7.13340000000,0.0725500000,1102.00,318.0000,5905.00,1.041000,1.257000,1,3,"Transit",2012
"Kepler-85 c","Kepler-85",1.97800000,2.15000000000000e+00,12.51000000000,0.1036300000,706.00,61.9290,5505.20,0.928000,0.875000,1,4,"Transit",2012
"Kepler-1780 b","Kepler-1780",3.60600667,,109.44499970000,0.4276000000,340.00,3.1400,5403.00,0.868000,0.868000,1,1,"Transit",2021
"Kepler-1818 b","Kepler-1818",1.71360684,,4.64490985900,0.0550000000,1209.00,504.2300,6047.00,1.021000,1.129000,1,1,"Transit",2021
"TOI-871 b","TOI-871",1.66400000,,14.36256500000,0.1054000000,621.00,24.7800,4929.00,0.758000,0.719000,1,1,"Transit",2024
"GJ 251 c","GJ 251",1.80000000,,53.64700000000,0.1960000000,216.00,0.4040,3342.00,0.350000,0.360000,1,2,"Radial Velocity",2025
"Kepler-1518 c","Kepler-1518",2.90000000,,9.63102580000,0.0905000000,1094.00,338.3300,6432.00,1.060000,1.345000,1,2,"Transit",2023
"Kepler-1718 b","Kepler-1718",2.56852070,,135.18800350000,0.4841800000,345.00,3.7000,5731.00,0.846000,0.906000,1,1,"Transit",2021
"TOI-4914 b","TOI-4914",12.87000000,2.27000000000000e+02,10.60057000000,0.0980000000,894.00,18.1082,5805.00,1.030000,1.000000,1,1,"Transit",2024
"USco1556 b","USco1556 A",12.30000000,4.76745000000000e+03,,3500.0000000000,2240.00,0.0000,3410.00,0.330000,0.668108,1,1,"Imaging",2019
"Kepler-109 c","Kepler-109",2.65000000,8.20000000000000e+00,21.22265000000,0.1546000000,859.00,91.0000,5950.00,1.094000,1.387000,1,2,"Transit",2014
"Kepler-101 c","Kepler-101",1.25000000,3.78000000000000e+00,6.02976000000,0.0684000000,1413.00,596.0690,5667.00,1.170000,1.560000,1,2,"Transit",2014
"Kepler-1200 b","Kepler-1200",1.06000000,,1.11854971700,0.0188000000,1174.00,544.5340,4612.00,0.740000,0.700000,1,1,"Transit",2016
"NY Vir b","NY Vir",13.30000000,7.30978000000000e+02,3160.00000000000,3.3000000000,338.12,2.1780,32780.00,0.459000,0.151000,2,2,"Eclipse Timing Variations",2011
"TOI-4137 b","TOI-4137",13.57407563,4.57672906080000e+02,3.80161220000,0.0522200000,1570.00,1013.0000,6202.00,1.313000,1.438000,1,1,"Transit",2022
"Kepler-1630 b","Kepler-1630",2.19000000,,509.99740200000,1.1218000000,182.00,0.2600,4736.00,0.660000,0.630000,1,1,"Transit",2016
"Kepler-475 b","Kepler-475",2.49000000,,3.10550818900,0.0398900000,980.00,215.4620,5009.00,0.860000,0.790000,1,1,"Transit",2016
"Kepler-1978 b","Kepler-1978",2.67000000,,10.84969477000,0.0914000000,676.00,49.3000,5251.00,0.869000,0.778000,1,1,"Transit",2023
"Kepler-1836 b","Kepler-1836",2.55303229,,5.25416994100,0.0602000000,1093.00,338.1500,6123.00,1.053000,0.987000,1,1,"Transit",2021
"Kepler-887 c","Kepler-887",1.13000000,,7.63846023000,0.0801000000,1089.00,407.9770,6194.00,1.190000,1.290000,1,2,"Transit",2016
"Kepler-350 c","Kepler-350",3.10000000,6.10000000000000e+00,17.84900000000,0.1385000000,888.00,138.4150,6492.30,1.000000,1.250000,1,3,"Transit",2013
"Kepler-816 b","Kepler-816",10.24000000,,10.50682564600,0.0895000000,668.00,50.5630,5286.00,0.900000,0.850000,1,1,"Transit",2016
"HD 51608 b","HD 51608",3.62000000,,14.07260000000,0.1059000000,759.92,50.8256,5358.00,0.800000,0.916136,1,2,"Radial Velocity",2019
"HD 125390 b","HD 125390",11.90000000,8.64620398402800e+03,1757.39151000000,3.4960000000,320.26,1.0874,4882.00,1.820000,6.470000,1,1,"Radial Velocity",2019
"Kepler-1947 b","Kepler-1947",1.01016660,,6.96363019900,0.0737500000,1298.00,229.4000,6040.00,0.984000,1.686000,1,1,"Transit",2021
"Kepler-81 d","Kepler-81",1.21000000,,20.83784600000,0.1280000000,418.00,7.5070,4500.00,0.648000,0.595000,1,3,"Transit",2014
"Kepler-1827 b","Kepler-1827",1.85644292,,3.70061993600,0.0464700000,1329.00,1113.4000,5423.00,0.915000,1.404000,1,1,"Transit",2021
"TOI-1768.01","TOI-1768",3.45300000,,7.33770364900,0.0763810000,1566.00,240.8700,5994.00,1.100000,1.100000,1,1,"Transit",2024
"HIP 10090 c","HIP 10090",13.90000000,2.70154145950000e+02,321.82000000000,0.9000000000,338.35,1.9857,5661.00,0.940000,1.382680,1,2,"Radial Velocity",2026
"Kepler-855 b","Kepler-855",8.35000000,,7.88663110400,0.0762000000,996.00,405.1830,5835.00,1.030000,1.030000,1,1,"Transit",2016
"TOI-205 b","TOI-205",2.50121142,,4.25300773815,,1799.55,1740.9224,6302.74,1.200000,1.453820,1,1,"Transit",2026
"Kepler-1886 b","Kepler-1886",2.58158428,,24.27580070000,0.1600000000,580.00,26.6800,5745.00,0.928000,0.837000,1,1,"Transit",2021
"Kepler-279 c","Kepler-279",4.30000000,4.94000000000000e+01,35.73600000000,0.2236000000,774.00,60.1570,6689.45,1.100000,1.070000,1,4,"Transit",2013
"K2-401 b","K2-401",2.26200000,,6.29309900000,,,,4213.00,0.870000,0.675000,1,1,"Transit",2022
"TOI-3807 b","TOI-3807",18.49481816,3.30541543280000e+02,2.89897270000,0.0421000000,1646.00,1230.0000,5772.00,1.181000,1.468000,1,1,"Transit",2023
"Kepler-931 b","Kepler-931",1.33000000,,8.03755877000,0.0719000000,744.00,72.4400,5241.00,0.860000,0.810000,1,1,"Transit",2016
"Kepler-106 e","Kepler-106",2.56000000,1.11700000000000e+01,43.84450000000,0.2400600000,531.00,20.2940,5858.00,1.000000,1.040000,1,4,"Transit",2014
"GSC 06214-00210 b","GSC 06214-00210",20.17620000,5.00000000000000e+03,,320.0000000000,2300.00,0.0000,4200.00,0.900000,0.904840,1,1,"Imaging",2010
"HD 89839 b","HD 89839",12.80000000,1.74805623850000e+03,3391.20000000000,4.7130000000,159.03,0.1067,6314.00,1.210000,1.285880,1,1,"Radial Velocity",2023
"Kepler-520 b","Kepler-520",1.66000000,,19.67416124000,0.1462800000,711.00,59.7700,6112.00,1.100000,1.090000,1,2,"Transit",2016
"Kepler-19 b","Kepler-19",2.20900000,6.10000000000000e+00,9.28699000000,0.0846000000,851.00,87.6000,5541.00,0.936000,0.859000,1,3,"Transit",2011
"Kepler-1102 b","Kepler-1102",2.66000000,,51.32856230000,0.2731000000,546.00,22.9810,5724.00,0.960000,0.940000,1,1,"Transit",2016
"Kepler-371 c","Kepler-371",1.78000000,,67.96801500000,0.3130000000,443.00,17.0630,5666.00,0.876000,0.992000,1,2,"Transit",2014
"K2-338 b","K2-338",1.03000000,,3.85061400000,,783.00,,4558.00,0.660000,0.630000,1,1,"Transit",2021
"KELT-16 b","KELT-16",15.86073500,8.74032500000000e+02,0.96899510000,0.0204400000,2453.00,6992.0328,6236.00,1.211000,1.360000,2,1,"Transit",2017
"Kepler-1681 b","Kepler-1681",2.55321772,,69.89560000000,0.3200000000,442.00,5.3300,5756.40,0.893000,0.759000,1,1,"Transit",2020
"TOI-544 c","TOI-544",4.92000000,,50.08900000000,,,,4169.00,0.631000,0.623000,1,2,"Radial Velocity",2023
"Kepler-251 d","Kepler-251",2.77000000,,30.13300100000,0.1820000000,536.00,17.4770,5526.00,0.891000,0.890000,1,4,"Transit",2014
"HD 180902 b","HD 180902",13.50000000,,510.90000000000,1.4000000000,412.37,4.7959,4961.00,1.410000,4.160000,2,1,"Radial Velocity",2009
"TOI-5624 e","TOI-5624",3.24700000,8.90000000000000e+00,21.48993600000,0.1439000000,613.80,21.9904,5327.00,0.858000,0.820000,1,5,"Transit",2026
"KOINTREAU-1 b","XEST 17-036",12.40000000,3.36898111420000e+03,,690.0000000000,,,3551.00,0.260000,,1,1,"Imaging",2026
"K2-414 c","K2-414",1.92870000,,6.66900000000,0.0552000000,762.62,56.1300,4343.00,0.814000,0.732000,1,2,"Transit",2022
"Kepler-1154 c","Kepler-1154",2.36000000,,8.45808312000,0.0875000000,1117.00,339.5730,6327.00,1.260000,1.430000,1,2,"Transit",2016
"Kepler-863 b","Kepler-863",2.90000000,,15.59461874000,0.1220000000,718.00,117.8280,5678.00,0.960000,0.950000,1,1,"Transit",2016
"Kepler-278 c","Kepler-278",3.26800000,3.49000000000000e+01,51.11100000000,0.2870000000,492.00,54.3000,4965.00,1.227000,2.861000,1,2,"Transit",2014
"GJ 180 d","GJ 180",2.66000000,,106.30000000000,0.3090000000,187.94,0.1362,3371.00,0.430000,0.413049,1,3,"Radial Velocity",2020
"K2-86 b","K2-86",1.96000000,,8.77683000000,0.0770000000,830.49,78.0000,5482.00,0.790000,0.760000,1,1,"Transit",2016
"HD 196050 b","HD 196050",12.90000000,1.49379351290000e+03,1392.00000000000,2.6500000000,207.52,0.2591,5879.00,1.270000,1.420000,3,1,"Radial Velocity",2002
"Kepler-564 b","Kepler-564",4.63000000,,3.75083228500,0.0484000000,1129.00,389.4040,5626.00,0.950000,0.920000,1,1,"Transit",2016
"Kepler-878 b","Kepler-878",1.93000000,,25.94220330000,0.1650000000,501.00,27.0090,5044.00,0.810000,0.770000,1,1,"Transit",2016
"HD 120084 b","HD 120084",12.70000000,2.03410180480000e+03,2142.00000000000,4.2100000000,369.24,3.0851,4879.00,2.160000,10.370000,1,1,"Radial Velocity",2013
"Kepler-247 d","Kepler-247",4.50000000,5.00000000000000e+01,20.47370000000,0.1408100000,530.00,15.9000,5094.00,0.884000,0.791000,1,4,"Transit",2014
"Kepler-46 c","Kepler-46",13.50000000,1.19499000000000e+02,57.01100000000,0.2799000000,455.00,7.0957,5155.00,0.902000,0.938000,1,3,"Transit Timing Variations",2012
"KOI-142 c","KOI-142",14.00000000,2.14100000000000e+02,22.26492000000,0.1541210030,635.87,28.7874,5466.00,0.990000,0.897000,1,3,"Transit Timing Variations",2013
"WASP-126 b","WASP-126",10.51358773,9.03000000000000e+01,3.28883000000,0.0449000000,1480.00,759.3374,5800.00,1.120000,1.270000,1,1,"Transit",2016
"Kepler-411 e","Kepler-411",3.28000000,1.08000000000000e+01,31.50972800000,0.1860000000,503.00,7.6205,4974.00,0.870000,0.820000,2,4,"Transit Timing Variations",2018
"Kepler-82 f","Kepler-82",4.84000000,2.09000000000000e+01,75.73200000000,0.3395000000,423.57,5.6657,5401.00,0.910000,0.898000,1,5,"Transit Timing Variations",2019
"eps Ind A b","eps Ind A",12.70000000,2.06588464550000e+03,25450.00000000000,15.7600000000,275.00,0.0010,4700.00,0.800000,0.713000,3,1,"Radial Velocity",2019
"Kepler-88 d","KOI-142",13.10000000,,1403.00000000000,2.4663298660,158.95,0.1124,5466.00,0.990000,0.897000,1,3,"Radial Velocity",2020
"TOI-1272 b","TOI-1272",4.26000000,2.41000000000000e+01,3.31597650000,0.0410000000,1051.00,120.5950,4985.00,0.828000,0.800000,1,1,"Transit",2022
"Kepler-415 c","Kepler-415",2.01000000,,8.70800000000,0.0695000000,543.00,26.2370,4362.00,0.670000,0.643000,1,2,"Transit",2014
"TOI-1694 b","TOI-1694",5.27000000,2.82400000000000e+01,3.77013890000,0.0445000000,1037.00,195.2882,5005.00,0.828000,0.812000,1,2,"Transit",2023
"TOI-1883 b","TOI-1883",5.65000000,1.37000000000000e+01,4.50800000000,0.0423000000,544.00,14.7000,3554.00,0.495000,0.506000,1,1,"Transit",2024
"TOI-2384 b","TOI-2384",11.48920522,6.24850648162000e+02,2.13570304000,0.0279300000,889.70,104.3000,3943.00,0.635000,0.611300,2,1,"Transit",2024
"TOI-4409 b","TOI-4409",7.44000000,1.49379351290000e+01,92.49178900000,,305.05,2.0466,4928.00,0.763000,0.720000,1,1,"Transit",2026
"TOI-4562 b","TOI-4562",12.53000000,7.32000000000000e+02,225.10640000000,0.7680000000,318.00,3.2011,6096.00,1.192000,1.152000,1,2,"Transit",2023
"Kepler-82 d","Kepler-82",1.77000000,8.85098000000000e+02,2.38296100000,0.0340000000,1253.00,484.3510,5428.00,0.946000,0.945000,1,5,"Transit",2014
"TOI-5292 A b","TOI-5292 A",12.64373023,4.12859100693000e+02,2.02191000000,0.0279000000,809.00,102.0000,3919.00,0.596000,0.611000,2,1,"Transit",2026
"Kepler-82 e","Kepler-82",2.47000000,2.54020000000000e+02,5.90220600000,0.0630000000,926.00,144.3370,5428.00,0.946000,0.945000,1,5,"Transit",2014
"Kepler-247 b","Kepler-247",1.64000000,,3.33616000000,0.0420000000,970.00,216.1110,5100.00,0.887000,0.768000,1,4,"Transit",2014
"TOI-5628 A b","TOI-5628 A",8.29464572,2.86045566300000e+01,4.34166120000,0.0368000000,492.00,45.5107,3310.00,0.360000,0.350000,2,1,"Transit",2026
"Kepler-138 e","Kepler-138",0.79700000,4.30000000000000e-01,38.23000000000,0.1803000000,292.00,1.7300,3841.00,0.535000,0.535000,1,4,"Transit Timing Variations",2022
"TOI-1694 c","TOI-1694",13.80000000,,386.25000000000,0.9740000000,222.00,0.4016,5005.00,0.828000,0.812000,1,2,"Radial Velocity",2023
"HD 114082 b","HD 114082",11.72459381,5.08525451200000e+02,225.55040000000,0.7910000000,949.67,192.2293,6610.00,1.280000,1.482000,1,1,"Transit",2022
"Kepler-416 b","Kepler-416",2.48000000,5.82000000000000e+01,6.31900000000,0.0674000000,986.00,224.0890,5718.00,1.000000,1.075000,1,3,"Transit",2014
"TIC 46432937 b","TIC 46432937",13.31626907,1.01705090240000e+03,1.44044527000,0.0206500000,872.00,115.1312,3572.00,0.563000,0.529900,2,1,"Transit",2024
"TOI-4562 c","TOI-4562",12.80000000,1.83386990839000e+03,3990.00000000000,5.2190000000,138.11,0.0657,6096.00,1.192000,1.152000,1,2,"Transit Timing Variations",2024
"Kepler-338 b","Kepler-338",2.44000000,3.06000000000000e+01,13.72697600000,0.1170000000,1005.00,256.6060,5923.00,1.105000,1.735000,1,4,"Transit",2014
"Kepler-725 c","Kepler-725",3.08000000,9.70000000000000e+00,207.54100000000,0.6744000000,268.00,1.4000,5395.00,0.950000,0.880000,1,2,"Transit Timing Variations",2025
"KOI-134 c","KOI-134",9.86000000,6.99222495400000e+01,33.95000000000,0.2305000000,798.82,79.0510,6160.00,1.407000,1.667000,1,2,"Transit Timing Variations",2025
"DMPP-7 b","DMPP-7",9.78000000,,4.92666000000,0.0607000000,1456.00,749.4682,6096.00,1.230000,1.490000,1,1,"Radial Velocity",2026
"HD 125136 b","HD 125136",13.30000000,,849.77000000000,,,,4959.00,1.550000,5.390000,1,1,"Radial Velocity",2026
"HD 127195 b","HD 127195",14.00000000,,534.50000000000,,,,4981.00,1.340000,4.160000,1,2,"Radial Velocity",2026
"HD 127195 c","HD 127195",14.10000000,,836.99000000000,,,,4981.00,1.340000,4.160000,1,2,"Radial Velocity",2026
"Gaia23braL b","Gaia23braL",13.50000000,5.18060303410000e+02,,4.8470000000,129.20,0.0464,5055.00,0.774000,1.361810,1,1,"Microlensing",2026
"KOI-884 e","Kepler-247",9.54000000,6.60540500000000e+01,31.10165900000,,,,5060.00,0.887000,0.788000,1,4,"Transit Timing Variations",2014
"KMT-2025-BLG-0975L b","KMT-2025-BLG-0975L",5.97000000,2.98000000000000e+01,,0.8100000000,,,,0.100000,,1,1,"Microlensing",2026
"KMT-2025-BLG-1160L b","KMT-2025-BLG-1160L",5.43000000,2.53600000000000e+01,,2.5600000000,,,,0.580000,,1,1,"Microlensing",2026
"Kepler-37 d","Kepler-37",2.03000000,2.00000000000000e+00,39.79226220000,0.2109000000,499.00,10.3900,5357.00,0.790000,0.789000,1,4,"Transit",2013
"Kepler-411 c","Kepler-411",4.42100000,2.64000000000000e+01,7.83443500000,0.0739000000,838.00,56.0000,4974.00,0.870000,0.820000,2,4,"Transit",2016
"Kepler-122 b","Kepler-122",2.34000000,,5.76619300000,0.0640000000,1159.00,448.1020,6050.00,0.982000,1.216000,1,5,"Transit",2014
"Kepler-417 c","Kepler-417",2.69000000,,15.94300000000,0.1194000000,616.00,30.9680,5177.00,0.900000,0.806000,1,2,"Transit",2014
"Kepler-37 c","Kepler-37",0.75500000,1.30000000000000e+00,21.30184800000,0.1390000000,615.00,23.9000,5357.00,0.790000,0.789000,1,4,"Transit",2013
"Kepler-37 b","Kepler-37",0.30980000,7.90000000000000e-01,13.36702000000,0.1019000000,718.00,44.5000,5357.00,0.790000,0.789000,1,4,"Transit",2013
"Kepler-37 e","Kepler-37",0.37000000,,51.19600000000,0.2500000000,401.00,7.6252,5288.00,0.800000,0.772000,1,4,"Transit",2014
"Kepler-138 b","Kepler-138",0.64000000,7.00000000000000e-02,10.31340000000,0.0753000000,452.00,9.9000,3841.00,0.535000,0.535000,1,4,"Transit",2014
"Kepler-122 d","Kepler-122",2.20000000,,21.58747500000,0.1550000000,747.00,77.1400,6050.00,0.982000,1.216000,1,5,"Transit",2014
"KOI-134 b","KOI-134",12.03844527,3.46432963630000e+02,67.12770000000,0.3630000000,659.00,45.0000,6160.00,1.407000,1.667000,1,2,"Transit",2025
"Kepler-122 e","Kepler-122",2.60000000,2.77000000000000e+01,37.99327300000,0.2270000000,618.00,36.2990,6050.00,0.982000,1.216000,1,5,"Transit",2014
"Kepler-138 c","Kepler-138",1.51000000,2.30000000000000e+00,13.78150000000,0.0913000000,410.00,6.8000,3841.00,0.535000,0.535000,1,4,"Transit",2014
"Kepler-122 f","Kepler-122",1.75000000,3.60000000000000e+01,56.26800000000,0.2857500000,543.00,21.5240,5917.00,1.030000,0.949000,1,5,"Transit",2014
"Kepler-414 c","Kepler-414",3.01000000,2.99000000000000e+01,7.17100000000,0.0719500000,890.00,137.0860,5536.00,0.890000,0.946000,1,2,"Transit",2014
"Kepler-46 d","Kepler-46",1.64000000,,6.76658900000,0.0670000000,845.00,92.3460,5309.00,0.883000,0.790000,1,3,"Transit",2014
"Kepler-417 b","Kepler-417",2.31000000,1.10000000000000e+01,12.33100000000,0.1006000000,671.00,43.6240,5177.00,0.900000,0.806000,1,2,"Transit",2014
"Kepler-415 b","Kepler-415",1.21000000,1.19900000000000e+02,4.17600000000,0.0426000000,694.00,69.8340,4362.00,0.670000,0.643000,1,2,"Transit",2014
"Kepler-414 b","Kepler-414",1.71000000,3.50000000000000e+00,4.70000000000,0.0543000000,1024.00,241.1710,5536.00,0.890000,0.946000,1,2,"Transit",2014
"Kepler-411 b","Kepler-411",2.40100000,2.56000000000000e+01,3.00515600000,0.0375000000,1138.00,201.3000,4974.00,0.870000,0.820000,2,4,"Transit",2013
"Kepler-416 c","Kepler-416",2.35200000,,12.20900000000,0.1045400000,791.00,93.0720,5718.00,1.000000,1.075000,1,3,"Transit",2014
"Kepler-416 d","Kepler-416",1.61000000,,3.07644709000,0.0407000000,1253.00,583.2500,5670.00,0.949000,1.022000,1,3,"Transit",2023
"Kepler-138 d","Kepler-138",1.51000000,2.10000000000000e+00,23.09230000000,0.1288000000,345.00,3.4000,3841.00,0.535000,0.535000,1,4,"Transit",2014
"Kepler-338 c","Kepler-338",2.34000000,,24.31085600000,0.1720000000,831.00,119.6480,5923.00,1.105000,1.735000,1,4,"Transit",2014
"Kepler-338 d","Kepler-338",3.00000000,,44.43101400000,0.2570000000,680.00,53.5560,5923.00,1.105000,1.735000,1,4,"Transit",2014
"Kepler-338 e","Kepler-338",1.56000000,8.50000000000000e+00,9.34100000000,0.0897900000,1143.00,428.5240,5999.00,1.140000,1.735000,1,4,"Transit",2014
"Kepler-411 d","Kepler-411",3.31900000,1.52000000000000e+01,58.02035000000,0.2790000000,410.00,3.9000,4974.00,0.870000,0.820000,2,4,"Transit",2018
"Kepler-46 b","Kepler-46",9.05700000,1.90700000000000e+03,33.60134000000,0.1968000000,543.00,10.9000,5155.00,0.902000,0.938000,1,3,"Transit",2012
"Kepler-82 b","Kepler-82",4.07000000,1.21500000000000e+01,26.44000000000,0.1683000000,562.00,19.5580,5401.00,0.910000,0.898000,1,5,"Transit",2012
"Kepler-247 c","Kepler-247",4.09000000,,9.43945200000,0.0840000000,686.00,53.8990,5100.00,0.887000,0.768000,1,4,"Transit",2014
"Kepler-122 c","Kepler-122",5.87000000,,12.46598800000,0.1080000000,897.00,160.4990,6050.00,0.982000,1.216000,1,5,"Transit",2014
"Kepler-725 b","Kepler-725",10.80000000,5.21762440000000e+02,39.64372000000,0.2238000000,514.00,12.1000,5395.00,0.950000,0.880000,1,2,"Transit",2016
"KOI-142 b","KOI-142",3.43800000,9.50000000000000e+00,10.91647000000,0.0958600000,758.00,68.5630,5466.00,0.990000,0.897000,1,3,"Transit",2013
"Kepler-1976 b","Kepler-1976",12.21000000,,4.95931924400,0.0565000000,1103.00,349.4000,5712.00,0.976000,1.082000,1,1,"Transit",2023
"Kepler-82 c","Kepler-82",5.34000000,1.39000000000000e+01,51.54000000000,0.2626000000,450.00,8.0350,5401.00,0.910000,0.898000,1,5,"Transit",2012
"K2-87 b","K2-87",7.60000000,,9.72661800000,0.0940000000,979.00,85.0000,5747.00,1.164000,1.401000,1,1,"Transit",2016
"Kepler-983 b","Kepler-983",2.36000000,,60.08550820000,0.3148000000,485.00,30.9970,6052.00,1.130000,1.080000,1,1,"Transit",2016
"Kepler-1948 b","Kepler-1948",1.03283226,,15.57129955000,0.1022000000,399.00,5.9800,3872.00,0.585000,0.557000,1,1,"Transit",2021
"Kepler-444 c","Kepler-444",0.49700000,,4.54588410000,0.0488100000,868.00,165.7300,5046.00,0.758000,0.752000,3,5,"Transit",2015
"Kepler-1173 b","Kepler-1173",0.89000000,,0.76985360000,0.0156000000,1650.00,1462.0980,5252.00,0.860000,0.820000,1,1,"Transit",2016
"HD 219077 b","HD 219077",12.50000000,3.05750927534000e+03,5478.68861000000,5.9350000000,146.68,0.0755,5362.00,0.920000,1.910000,1,1,"Radial Velocity",2012
"Kepler-458 c","KIC 9663113",4.20000000,,20.74028413000,0.1701200000,798.00,279.7870,6117.21,1.150000,2.215620,1,2,"Transit",2016
"Kepler-1608 b","Kepler-1608",1.73000000,,16.47356860000,0.1126000000,612.00,33.2200,4992.00,0.750000,0.720000,1,1,"Transit",2016
"TOI-2093 b","TOI-2093",3.25000000,,12.83600000000,0.0970000000,535.00,19.5345,4426.00,0.745000,0.729000,1,2,"Radial Velocity",2025
"EPIC 212499991 b","EPIC 212499991",1.60000000,,34.88500000000,,,,4982.79,0.912000,0.757541,1,1,"Transit",2019
"Kepler-759 b","Kepler-759",2.27000000,,41.80598500000,0.2329000000,533.00,19.0200,5860.00,1.040000,1.040000,1,1,"Transit",2016
"Kepler-563 b","Kepler-563",3.09000000,,22.18432708000,0.1418000000,546.00,18.7380,5066.00,0.800000,0.770000,1,1,"Transit",2016
"Kepler-296 f","Kepler-296",1.80000000,,63.33627000000,0.2550000000,274.00,0.6200,3740.00,0.498000,0.480000,2,5,"Transit",2014
"Kepler-534 b","Kepler-534",2.24000000,,15.95994513000,0.1272000000,721.00,63.9500,5884.00,1.050000,0.980000,1,2,"Transit",2016
"TOI-512 b","TOI-512",1.54000000,3.57000000000000e+00,7.18886000000,,1009.00,127.0000,5277.00,0.740000,0.890000,1,1,"Transit",2025
"HD 75784 b","HD 75784",13.80000000,,341.20000000000,1.0320000000,425.98,5.3535,4867.00,1.260000,3.400000,1,2,"Radial Velocity",2014
"Kepler-172 c","Kepler-172",2.86000000,,6.38899600000,0.0680000000,970.00,227.2250,5526.00,1.081000,1.085000,1,4,"Transit",2014
"Kepler-1340 b","Kepler-1340",1.55000000,,0.66502691600,0.0152300000,2174.00,4793.0010,6331.00,1.270000,1.420000,1,1,"Transit",2016
"Kepler-1115 b","Kepler-1115",1.70000000,,23.55407250000,0.2134000000,1381.00,516.1010,8480.00,1.600000,1.730000,1,1,"Transit",2016
"KIC 5437945 b","KIC 5437945",6.40000000,,440.78130000000,1.1967100000,308.00,2.9000,6340.00,1.070000,1.240000,1,2,"Transit",2015
"Kepler-1859 c","Kepler-1859",1.66000000,,3.59645081000,0.0473000000,1327.00,732.8200,5887.00,1.090000,1.235000,1,2,"Transit",2023
"Kepler-1201 b","Kepler-1201",2.29000000,,15.18725932000,0.1183000000,789.00,89.4310,6177.00,1.150000,1.240000,1,1,"Transit",2016
"Kepler-232 c","Kepler-232",3.83000000,,11.37934900000,0.1010000000,806.00,116.5240,5847.00,0.970000,0.968000,1,2,"Transit",2014
"tau Cet g","tau Cet",1.18000000,,20.00000000000,0.1330000000,639.65,27.9835,5310.00,0.783000,0.830000,1,3,"Radial Velocity",2017
"Kepler-151 b","Kepler-151",3.06000000,,15.22895800000,0.1160000000,639.00,40.7280,5460.00,0.870000,0.830000,1,2,"Transit",2014
"TOI-201 b","TOI-201",11.40000000,1.64000000000000e+02,52.97860000000,0.3030000000,759.00,68.4513,6423.00,1.320000,1.310000,1,3,"Transit",2021
"Kepler-207 d","Kepler-207",3.31000000,,5.86807500000,0.0680000000,1254.00,732.6040,5920.00,1.313000,1.588000,1,3,"Transit",2014
"GJ 887 e","GJ 887",1.12000000,,4.42490000000,0.0417000000,544.00,20.9000,3688.00,0.495000,0.468000,1,4,"Radial Velocity",2026
"WASP-108 b","WASP-108",15.13212395,2.83502939044000e+02,2.67555212374,,1589.00,1360.1641,6783.00,1.167000,1.344150,1,1,"Transit",2020
"Kepler-1521 b","Kepler-1521",2.50000000,,47.14840805000,0.2347600000,391.00,5.1220,5042.00,0.810000,0.760000,1,1,"Transit",2016
"Kepler-238 c","Kepler-238",2.39000000,1.52522000000000e+02,6.15555700000,0.0690000000,1146.00,592.2980,5751.00,1.229000,1.430000,1,5,"Transit",2014
"GJ 676 A d","GJ 676 A",1.78000000,,3.60076000000,0.0390000000,757.36,59.6154,3734.00,0.626000,0.690000,2,4,"Radial Velocity",2012
"Kepler-620 b","Kepler-620",3.32000000,,12.91375431000,0.1053000000,849.00,219.0510,6155.00,1.150000,1.220000,1,1,"Transit",2016
"TOI-2989 b","TOI-2989",12.55405838,9.53485221000000e+02,3.12283200000,0.0384000000,1001.00,124.0000,4672.00,0.770000,0.760000,1,1,"Transit",2025
"Kepler-349 c","Kepler-349",1.96000000,,12.24762900000,0.1050000000,763.00,94.4910,5956.00,1.083000,0.927000,1,2,"Transit",2014
"Kepler-1231 b","Kepler-1231",1.42000000,,10.41725184000,0.0914000000,870.00,117.5150,5778.00,1.010000,1.000000,1,1,"Transit",2016
"Kepler-274 b","Kepler-274",1.54000000,,11.63478800000,0.1010000000,961.00,147.8120,6023.00,0.883000,1.007000,1,2,"Transit",2014
"Kepler-832 b","Kepler-832",2.06000000,,7.13969410000,0.0750000000,965.00,256.8280,5596.00,0.920000,0.900000,1,1,"Transit",2016
"Kepler-1889 b","Kepler-1889",2.94360686,,37.30369949000,0.2082000000,493.00,14.0000,5646.00,0.864000,0.817000,1,1,"Transit",2021
"Kepler-988 b","Kepler-988",2.07000000,,17.76080053000,0.1085000000,368.00,6.5600,4005.00,0.550000,0.530000,1,1,"Transit",2016
